10,global,0.24233425363622021,gu,tl
10,local,0.2705768500657492,gu,tl
15,global,0.24805846483480368,gu,tl
15,local,0.29731126632241944,gu,tl
20,global,0.24650708157018666,gu,tl
20,local,0.2928609934540398,gu,tl
25,global,0.23543835635032584,gu,tl
25,local,0.27728624691922243,gu,tl
50,global,0.22010202064576573,gu,tl
50,local,0.3043873858642428,gu,tl
75,global,0.20987536359862233,gu,tl
75,local,0.3049021879216937,gu,tl
100,global,0.19661898391797009,gu,tl
100,local,0.32089222406208867,gu,tl
150,global,0.18844719206135718,gu,tl
150,local,0.29145335302046804,gu,tl
200,global,0.19167167077178054,gu,tl
200,local,0.29539702090559533,gu,tl
250,global,0.1710652056035143,gu,tl
250,local,0.2947067802251159,gu,tl
